 H V C R G B
3271 5RP 6.0 8 204.88572860319954 124.27462270434779 161.3138843129335
3272 5RP 6.0 10 216.03782155366846 117.24235722464088 163.09177211244838
3273 5RP 6.0 12 228.1891409407979 108.25642563485576 165.29232867655287
3274 5RP 6.0 14 240.01814894510989 97.69986985211906 167.90992230338398
3275 5RP 6.0 16 250.88979784882451 85.82059758463049 170.35804701680365
3284 7.5RP 6.0 2 166.40600058926583 142.60578688178873 154.61430758839663
3285 7.5RP 6.0 4 180.9451249251117 137.00301249058043 153.66847898856423
3286 7.5RP 6.0 6 196.206906606577 130.02335205424623 152.89390722926663
3287 7.5RP 6.0 8 207.92641785412314 123.74643045304413 152.40789281381677
3288 7.5RP 6.0 10 220.49578327616697 115.88936541536812 152.1854603574881
3289 7.5RP 6.0 12 232.89799519858877 106.65678311518555 152.42958200216285
3290 7.5RP 6.0 14 245.02857367982426 95.72041139023143 152.97728981204457
3299 10RP 6.0 2 167.36021394431256 142.48187812948376 152.60387065202073
3300 10RP 6.0 4 182.8627118726049 136.67120778083208 149.406721266743
3301 10RP 6.0 6 198.38649068877774 129.72874329711325 146.14620420730145
3302 10RP 6.0 8 210.48429166719285 123.36838271098806 143.59145397372953
3303 10RP 6.0 10 224.1070835270385 114.94151745882093 140.86194888301432
3304 10RP 6.0 12 236.8457696292342 105.50285274124039 138.43806796747032
3305 10RP 6.0 14 248.4495444644115 95.09983520523282 136.4529190780228
3313 2.5R 6.0 2 168.0769805544443 142.4115114674441 150.84593794226248
3314 2.5R 6.0 4 184.23370407164498 136.49579059340076 145.63082468216592
3315 2.5R 6.0 6 199.8353670295755 129.7022087546088 139.8349581465928
3316 2.5R 6.0 8 212.7580766468852 123.0294669057021 134.9647904751685
3317 2.5R 6.0 10 226.41113786028467 114.67794241109532 129.8658254645486
3318 2.5R 6.0 12 239.4167374749151 105.10291289979739 125.13537543649537
3319 2.5R 6.0 14 250.97118869338345 94.78236334689622 121.0830812771408
3327 5R 6.0 2 168.7536060353903 142.3440447572713 149.15891926836386
3328 5R 6.0 4 185.48995081797085 136.3971413933808 141.4217290646107
3329 5R 6.0 6 200.9525612064156 129.80730047832688 133.46990429520366
3330 5R 6.0 8 214.1797376260753 123.09308295117586 126.49926437914168
3331 5R 6.0 10 227.92577934648827 114.83933501002026 118.70646986262123
3332 5R 6.0 12 240.78565623933397 105.53054006063313 111.4205368918811
3333 5R 6.0 14 252.39198487078232 95.39116779182179 104.41353262237509
3342 7.5R 6.0 2 169.6921911663752 142.27488000047404 146.52368962026247
3343 7.5R 6.0 4 186.30906067708915 136.5350981480867 136.5803851651713
3344 7.5R 6.0 6 201.07766202362595 130.41425965075146 126.81523828506356
3345 7.5R 6.0 8 214.88731333743368 123.66808900020041 116.35592809395774
3346 7.5R 6.0 10 228.70103946531052 115.61370988033325 105.04284704288978
3347 7.5R 6.0 12 240.60526275544896 107.36077886349123 94.07414803507831
3348 7.5R 6.0 14 252.15545010068874 97.77431297301241 82.316603253025
3357 10R 6.0 2 170.38851891835887 142.29282727454594 143.83840784667422
3358 10R 6.0 4 186.95446571869675 136.84603255428988 130.48582813110542
3359 10R 6.0 6 200.91978248774896 131.3440352278184 117.65885285322501
3360 10R 6.0 8 214.15979315580665 125.17080698738137 104.06594528137283
3361 10R 6.0 10 226.90375603405698 118.20199752510698 88.43724651890697
3362 10R 6.0 12 238.2202834052039 110.91214267480107 71.90468605381845
3363 10R 6.0 14 248.60423582506814 103.05123174577206 52.66019604511247
3372 2.5YR 6.0 2 170.53049905850878 142.57182972713127 140.54115782062786
3373 2.5YR 6.0 4 185.6419062312048 137.88593149627002 125.47609789590702
3374 2.5YR 6.0 6 199.75322274031055 132.63361956997997 109.32613202669687
3375 2.5YR 6.0 8 211.80620295016996 127.35566289545457 93.12276726126707
3376 2.5YR 6.0 10 222.97089913444708 121.72143981739434 74.22711216949861
3377 2.5YR 6.0 12 232.3130276404892 116.36119477053988 52.137730313365296
3378 2.5YR 6.0 14 239.8385818628766 111.51219801462408 20.871580092883455
3383 5YR 6.0 2 169.75739944738837 143.1432855896199 137.63255700148
3384 5YR 6.0 4 183.74336456200837 139.17384300148075 120.04313812385435
3385 5YR 6.0 6 196.4952749296983 134.90051401863718 100.457662509775
3386 5YR 6.0 8 207.34607465930935 130.61808052892368 80.46149733652105
3387 5YR 6.0 10 216.4203745953498 126.54234261645777 58.22048788229523
3388 5YR 6.0 12 223.53308515471065 123.01338827670163 29.175798800767712
3393 7.5YR 6.0 2 168.65750364190336 143.78692841891024 135.10194391020585
3394 7.5YR 6.0 4 181.50444227239782 140.49079014484562 115.38302465376414
3395 7.5YR 6.0 6 192.58616487060914 137.19109350544264 93.69179555230305
3396 7.5YR 6.0 8 201.8374048402073 133.9910260118049 70.60813166829533
3397 7.5YR 6.0 10 209.08545856442373 131.21349998165454 42.910797762286414
3403 10YR 6.0 2 166.46270527309443 144.84832831015117 132.14047478065746
3404 10YR 6.0 4 177.3391838515707 142.58276167426723 109.94272951078409
3405 10YR 6.0 6 187.17387938474343 140.06839554625836 85.79328432682348
3406 10YR 6.0 8 194.63383897580297 137.91837590035243 59.84162746146704
3407 10YR 6.0 10 200.45078484928487 136.0248346508587 26.024692445581874
3412 2.5Y 6.0 2 163.5507706832026 146.07507685450375 129.77346941965695
3413 2.5Y 6.0 4 172.6389872910931 144.67535205761195 105.80471585186129
3414 2.5Y 6.0 6 180.58176813934224 143.14784669322844 79.29588541454319
3415 2.5Y 6.0 8 186.95987308528316 141.64370775805034 50.15173405897281
3421 5Y 6.0 2 160.54317276044893 147.2028026217327 128.4763694968077
3422 5Y 6.0 4 167.05220398665747 146.88700900257385 102.93172269553023
3423 5Y 6.0 6 173.42151118593821 146.128570265529 74.53323788386658
3424 5Y 6.0 8 177.96228158342964 145.5009207449302 41.936584112269884
3429 7.5Y 6.0 2 158.05564708770672 148.0482139927291 128.11930608123197
3430 7.5Y 6.0 4 162.6276061431432 148.46206435376874 101.98662424644732
3431 7.5Y 6.0 6 166.5107313041305 148.69299792886193 72.25705384370019
3432 7.5Y 6.0 8 169.4299019073681 148.74503552183253 37.146402913522095
3437 10Y 7.0 2 182.57614812721653 175.09762671971993 154.4633378534784
3438 10Y 7.0 4 185.18291994296413 176.3379250822769 127.35362591427028
3439 10Y 7.0 6 187.38589681072654 177.21576841817043 99.9362446290091
3440 10Y 7.0 8 189.03809979064758 177.95128275132586 67.964660944466
3441 10Y 7.0 10 190.28950207201856 178.51512417048022 13.88782463384662
3446 2.5GY 7.0 2 179.3222018881923 176.01213236401549 155.52760635422268
3447 2.5GY 7.0 4 178.69720821945222 178.16028210694958 129.9236132841805
3448 2.5GY 7.0 6 178.15749662570272 179.8295018906411 104.25291124536112
3449 2.5GY 7.0 8 177.34240623945743 181.33427705078833 73.72793294702899
3450 2.5GY 7.0 10 176.24018056789305 182.65055758648316 27.37448075641932
3455 5GY 7.0 2 176.1936765447184 176.80844425485733 157.18150530432203
3456 5GY 7.0 4 172.42628056760745 179.70282103499548 133.96624226468714
3457 5GY 7.0 6 168.8786460096871 182.10852518821886 110.64817582829573
3458 5GY 7.0 8 165.04140807004504 184.33877054729868 83.75564882940262
3459 5GY 7.0 10 160.83949521312806 186.40809772924885 47.77397318102743
3465 7.5GY 7.0 2 170.18770741610487 178.13197145720517 161.8004704343894
3466 7.5GY 7.0 4 162.1058856305239 181.84598061934832 142.78141570222672
3467 7.5GY 7.0 6 154.19493021890915 185.08557389016534 123.35506630573862
3468 7.5GY 7.0 8 145.41005819575722 188.17618307481885 102.18857851869514
3469 7.5GY 7.0 10 135.6476303666018 191.12319136484456 77.4175330149703
3470 7.5GY 7.0 12 125.85216171747433 193.66873099788626 46.49915864177914
3477 10GY 7.0 2 165.8569370151469 178.93685039867887 166.06102932390877
3478 10GY 7.0 4 153.87438006070707 183.28620052355228 150.52537860229435
3479 10GY 7.0 6 141.96787089898336 187.01406651338556 135.6373302228604
3480 10GY 7.0 8 127.98760428040531 190.70127921248925 119.42547452089445
3481 10GY 7.0 10 111.890057164461 194.1595273065455 102.52003420066745
3482 10GY 7.0 12 92.6117641509006 197.4005503211743 84.00714490245991
3483 10GY 7.0 14 68.27736282624701 200.32724452392097 63.327752446255786
3484 10GY 7.0 16 20.81345092478641 203.15123081480485 34.94931738210246
3493 2.5G 7.0 2 161.97000675335357 179.53428051439772 170.69869666211946
3494 2.5G 7.0 4 145.57511423264177 184.40162753219863 160.10094131098327
3495 2.5G 7.0 6 128.517877074805 188.60478135587184 150.1530751866285
3496 2.5G 7.0 8 107.48634025537488 192.73849968772862 139.58845953149924
3497 2.5G 7.0 10 80.32716839785057 196.59958092775852 129.23012221219676
3498 2.5G 7.0 12 32.17697077426122 200.22578970311147 119.27770048772176
3510 5G 7.0 2 159.7750145706272 179.75684620540804 174.28122825476393
3511 5G 7.0 4 140.57313502125723 184.86389694161969 167.145607857885
3512 5G 7.0 6 119.99409690676 189.24674053246784 160.84292310718692
3513 5G 7.0 8 93.80468785159195 193.4362219672983 154.78293708237135
3514 5G 7.0 10 51.42469313984029 197.52647372893898 149.152043983734
3527 7.5G 7.0 2 158.50560886334193 179.84032590870746 176.72180404866236
3528 7.5G 7.0 4 137.97353860742453 184.98478930150432 171.7560930321527
3529 7.5G 7.0 6 115.3961166779976 189.43410282833676 167.47837234546347
3530 7.5G 7.0 8 85.71652565522422 193.66086098769694 163.54489787202328
3531 7.5G 7.0 10 25.528854060726065 197.84496405914007 159.79473062283958
3544 10G 7.0 2 157.55356244094585 179.82477490811263 179.28158918520154
3545 10G 7.0 4 135.8586123548467 184.98618289614396 176.31829447896286
3546 10G 7.0 6 111.1593103116962 189.52776603294095 173.82571868890332
3547 10G 7.0 8 77.53113172406948 193.79842778901852 171.7200118856612
3560 2.5BG 7.0 2 157.10571884458358 179.74160415553456 181.2088094569593
3561 2.5BG 7.0 4 134.29103888798636 184.90340895202598 180.40798698254832
3562 2.5BG 7.0 6 108.37848701173316 189.37444503563518 179.95059362394306
3563 2.5BG 7.0 8 69.4035915701072 193.8094144019258 179.69450591873786
3576 5BG 7.0 2 156.30702119139607 179.6250006666176 184.26671743175154
3577 5BG 7.0 4 132.270928703287 184.72940806758703 186.10206056376782
3578 5BG 7.0 6 105.45974678305159 189.0026292929484 188.07753124150702
3579 5BG 7.0 8 60.20919601979343 193.49372382239244 190.41430980175076
3591 7.5BG 7.0 2 156.3995685116293 179.304955141311 187.08155276569067
3592 7.5BG 7.0 4 131.30192881166818 184.37106823076897 191.347940954373
3593 7.5BG 7.0 6 103.58491275396294 188.50446998372595 195.461170564495
3594 7.5BG 7.0 8 55.164159280833 192.84158137100997 200.1001328127214
3604 10BG 7.0 2 157.47534617761588 178.7805410879183 189.44485174894845
3605 10BG 7.0 4 131.92617934346794 183.70392217759556 196.4057997089263
3606 10BG 7.0 6 103.67336872966999 187.68972297966357 202.83831905299402
3607 10BG 7.0 8 52.04677718436118 191.90166897576347 210.42119544769557
3616 2.5B 7.0 2 159.0051015181187 178.18399533858224 191.33295558840234
3617 2.5B 7.0 4 134.2611454237704 182.76312994271174 200.6916624576669
3618 2.5B 7.0 6 105.51261741314036 186.6415393694314 209.7060194420596
3619 2.5B 7.0 8 58.657908849935744 190.4235238925922 219.32336302940456
3627 5B 7.0 2 161.56499779616072 177.33726311719332 192.95375244651666
3628 5B 7.0 4 138.6637550056223 181.4299957051696 204.397743705694
3629 5B 7.0 6 111.38096505478435 184.98641675826894 216.13996929169744
3630 5B 7.0 8 72.8800300537552 188.17831329912644 228.10173597610066
3637 7.5B 7.0 2 164.0097143777538 176.58979840068596 193.79343933405963
3638 7.5B 7.0 4 143.6819482023005 180.0775134708043 206.63568792401338
3639 7.5B 7.0 6 120.57107143024677 183.02655318477773 219.6670137032711
3640 7.5B 7.0 8 88.34829591754364 185.797819596159 233.94100462002382
3647 10B 7.0 2 167.11130145954715 175.6666209507476 194.4231355275911
3648 10B 7.0 4 150.40863488487392 178.32151818573465 208.32255833683607
3649 10B 7.0 6 131.35782633878077 180.66042067380386 222.44672156114166
3650 10B 7.0 8 106.80453822492254 182.8294329382855 237.6282463054157
3651 10B 7.0 10 66.95865808414018 185.02876970128784 254.061140998558
3657 2.5PB 7.0 2 170.31575414333105 174.72981306551821 194.6794447682841
3658 2.5PB 7.0 4 157.96553532574012 176.28098396206335 209.63867169138595
3659 2.5PB 7.0 6 143.6157125288374 177.80478038873068 224.4039070089108
3660 2.5PB 7.0 8 126.18444233155282 179.16962194526116 240.2089052631457
3666 5PB 7.0 2 173.07475193022188 173.88476196852002 195.02911312155337
3667 5PB 7.0 4 164.2282040051534 174.5825947694051 209.88120305435996
3668 5PB 7.0 6 153.73524092446203 175.26245913750046 225.3505331805403
3669 5PB 7.0 8 141.66576143660419 175.78204375412037 241.40472946672642
3675 7.5PB 7.0 2 176.4593500679435 172.89470952177444 194.80452453573747
3676 7.5PB 7.0 4 171.9574466109005 172.3992228061927 209.70962960768944
3677 7.5PB 7.0 6 167.13970039384878 171.652085068993 225.40209753428167
3678 7.5PB 7.0 8 161.77490975109774 170.69739162850237 241.69016518848795
3685 10PB 7.0 2 178.84270434038714 172.20087144590423 194.44965008104091
3686 10PB 7.0 4 178.00645451561834 170.64483531933706 209.01563864218534
3687 10PB 7.0 6 177.4247910130346 168.82947853870624 223.4523265875518
3688 10PB 7.0 8 177.09807196120653 166.62388007935112 238.51312859225237
3689 10PB 7.0 10 176.441687916556 164.11449374802498 254.50341873792172
3696 2.5P 7.0 2 181.31300365211854 171.49159858157574 193.84988383145685
3697 2.5P 7.0 4 183.95348439204218 168.98722960268717 207.0209877570959
3698 2.5P 7.0 6 186.54389187735615 166.3254527358228 219.92832984084652
3699 2.5P 7.0 8 189.58297863102936 163.20785449461923 233.29327503929045
3700 2.5P 7.0 10 193.18581139401144 159.519493150384 247.14741685455994
3708 5P 7.0 2 183.3944045397925 170.96533274265303 192.62186801664342
3709 5P 7.0 4 188.47596502461303 167.7994538154735 204.3955138684777
3710 5P 7.0 6 193.573993411761 164.38925680414386 216.00846904442787
3711 5P 7.0 8 199.08441380146826 160.5495843668343 227.53324168230122
3712 5P 7.0 10 204.93643623860848 156.07618379403166 239.9647612341709
3713 5P 7.0 12 211.04960432412773 151.15348515516482 251.91526620308747
3722 7.5P 7.0 2 186.52366258325844 170.25145896656053 189.89727482428196
3723 7.5P 7.0 4 195.1309759193645 166.11732140062998 199.07892775421652
3724 7.5P 7.0 6 203.59639080002646 161.63455552111358 208.31040840923984
3725 7.5P 7.0 8 212.108896657045 156.65445086800167 217.7993135266852
3726 7.5P 7.0 10 220.9668872543928 150.96045027599286 227.51314333990965
3727 7.5P 7.0 12 228.7444918976824 145.37884099597744 236.39461091879278
3728 7.5P 7.0 14 237.52279094580294 138.42784505224887 246.21877105401998
3737 10P 7.0 2 188.21316220119994 169.87401998101046 188.23911557328006
3738 10P 7.0 4 199.06304025496627 165.16219639365957 195.04844064506517
3739 10P 7.0 6 209.87936587165026 159.88615888419665 202.24331966445232
3740 10P 7.0 8 220.46839799667774 154.05900292881418 209.78430596830268
3741 10P 7.0 10 230.6255473041129 147.79671815160117 217.18078803749088
3742 10P 7.0 12 239.6968929359331 141.52676397910707 224.04433869829566
3743 10P 7.0 14 249.69051240736036 133.75915089277672 231.73992119016629
3752 2.5RP 7.0 2 189.8660187333653 169.53997232831432 186.2237798789869
3753 2.5RP 7.0 4 202.4543050767914 164.4464761095452 190.30056791563197
3754 2.5RP 7.0 6 215.57748247717927 158.3531509961132 195.28208458832384
3755 2.5RP 7.0 8 227.88083792387852 151.86144698699403 200.1243959310979
3756 2.5RP 7.0 10 238.88757911601402 145.29346239157542 204.63642304040118
3757 2.5RP 7.0 12 250.2621729808165 137.5432626339635 209.80452551037564
3767 5RP 7.0 2 191.50954688056473 169.2476461792152 183.77263456317965
3768 5RP 7.0 4 205.53563779931184 163.88459437968135 184.85942127257564
3769 5RP 7.0 6 220.49078157877926 157.28265309007875 186.34662491003084
3770 5RP 7.0 8 234.46201706322114 150.17029981052818 187.84609551233186
3771 5RP 7.0 10 246.05953145016073 143.39987030651778 189.440126914671
3781 7.5RP 7.0 2 192.62763126020837 169.0581710828095 181.95954758752083
3782 7.5RP 7.0 4 207.54971794811075 163.55305742143747 180.75136410644865
3783 7.5RP 7.0 6 223.29802927972455 156.78771427829324 179.73430034453455
3784 7.5RP 7.0 8 237.47526664529576 149.6959333268364 179.12745885805504
3785 7.5RP 7.0 10 250.31812890203045 142.30949566701355 178.66313802210126
3794 10RP 7.0 2 193.6217853243445 168.91907970132416 180.03486549041693
3795 10RP 7.0 4 209.52963361713077 163.20348154539934 176.7044381324118
3796 10RP 7.0 6 225.36531501062458 156.5868775090547 173.1077443589765
3797 10RP 7.0 8 240.37235654470848 149.28804113454888 169.55392892850477
3798 10RP 7.0 10 253.98925205394661 141.57235148119298 166.5758073855821
3806 2.5R 7.0 2 194.64503035882052 168.75791521324922 178.16759459273834
3807 2.5R 7.0 4 211.13707048074238 162.97372138404685 172.75807255575614
3808 2.5R 7.0 6 227.11334640496167 156.4481591879614 166.86628515571869
3809 2.5R 7.0 8 242.43961341081953 149.11154979728252 161.10071601784963
3818 5R 7.0 2 195.42568518923449 168.65617933592807 176.5107306146677
3819 5R 7.0 4 212.43767131832035 162.88309693792746 168.52872391360378
3820 5R 7.0 6 228.4763363294996 156.4606272051251 160.5746709326592
3821 5R 7.0 8 243.98446054593032 149.16754594998105 152.5133824901651
3830 7.5R 7.0 2 196.25488155061385 168.61003608343435 174.12556200152193
3831 7.5R 7.0 4 213.67073984115177 162.86964630737845 163.63662912430098
3832 7.5R 7.0 6 229.28192887601392 156.82724673455385 153.06661201207277
3833 7.5R 7.0 8 245.29349490397024 149.5296052092844 141.36511433768865
3843 10R 7.0 2 196.6059593429064 168.7381020533522 171.67666273698316
3844 10R 7.0 4 214.06859735698262 163.28813292131366 157.71185166435762
3845 10R 7.0 6 229.71303272014322 157.49000415880565 143.76508243396827
3846 10R 7.0 8 244.44135922124102 151.09849428764662 129.0036839873935
3856 2.5YR 7.0 2 196.91134911454282 168.96145749658533 168.3971211795075
3857 2.5YR 7.0 4 213.34223775109407 164.11554929339755 152.16295180952568
3858 2.5YR 7.0 6 228.45441231276754 158.84592403370937 135.03916411916188
3859 2.5YR 7.0 8 241.30563890565708 153.6452408758193 118.22189615663378
3860 2.5YR 7.0 10 252.62548524560597 148.4078321830553 101.11397483919738
3868 5YR 7.0 2 196.69654935526134 169.38793782306647 164.87446641063067
3869 5YR 7.0 4 211.5190017122483 165.39920720480205 146.20903805508152
3870 5YR 7.0 6 224.9335425661236 161.16521792330147 126.437951674004
3871 5YR 7.0 8 235.9934372131585 157.14866310298325 107.21784692663705
3872 5YR 7.0 10 246.03911416739064 153.05829684754178 85.30605200075682
3879 7.5YR 7.0 2 195.65180230020553 170.05252532976377 161.86016321135833
3880 7.5YR 7.0 4 209.27714117598148 166.73722177193068 141.0640101592106
3881 7.5YR 7.0 6 220.83156837319194 163.52470003205914 119.13876182425733
3882 7.5YR 7.0 8 230.40133761177458 160.48135525521414 97.0408153577596
3883 7.5YR 7.0 10 238.63346699690678 157.56844806929988 72.04404407796812
3884 7.5YR 7.0 12 245.83542973265375 154.74634651982058 38.13400783010839
3890 10YR 7.0 2 193.46582178282517 171.12366509558075 158.63628282874546
3891 10YR 7.0 4 205.09386229392743 168.83923295110515 135.1452863224082
3892 10YR 7.0 6 214.84647294084672 166.58291466265115 111.25722780025514
3893 10YR 7.0 8 223.03112108783142 164.37802992265304 86.67189307939582
3894 10YR 7.0 10 229.9520507424534 162.27700028151907 58.31846239252637
3895 10YR 7.0 12 235.4765394680587 160.48139242102863 4.544128528125186
3900 2.5Y 7.0 2 190.52205380175025 172.37372733756712 155.98878582304025
3901 2.5Y 7.0 4 200.58261881819726 170.8148138323465 131.282015896026
3902 2.5Y 7.0 6 208.73139416774222 169.3628041393148 105.71913500663614
3903 2.5Y 7.0 8 215.10375255240214 168.0976298353263 78.55023386325996
3904 2.5Y 7.0 10 220.52485693028945 166.8518374191689 43.925263311149614
3910 5Y 7.0 2 187.7433795881968 173.41660432570512 154.68395045966616
3911 5Y 7.0 4 194.24984447064298 173.2953635795941 128.01897696562403
3912 5Y 7.0 6 200.21317823234017 172.8211896702099 100.7497483791937
3913 5Y 7.0 8 205.34239721003922 172.16931341957752 71.75159912155851
3914 5Y 7.0 10 209.5781365358445 171.54971974624598 28.93160804358246
3920 7.5Y 7.0 2 185.17044411779426 174.28434696840986 154.33647681359616
3921 7.5Y 7.0 4 189.87247161837965 174.83446399063888 127.12966549246754
3922 7.5Y 7.0 6 193.78730333433563 175.13642363474503 99.35832871111992
3923 7.5Y 7.0 8 196.87168772974775 175.32564106496406 68.39363556113607
3924 7.5Y 7.0 10 199.60549114629413 175.33254094203213 19.11360017416788
3929 10Y 8.0 2 210.2755599343731 201.66468903574167 179.54129684694144
3930 10Y 8.0 4 212.9881094635522 202.89850368208002 152.83226894628473
3931 10Y 8.0 6 215.15361266799653 203.96523143533395 124.31324360373466
3932 10Y 8.0 8 216.99043674160714 204.75058738697268 94.052787925691
3933 10Y 8.0 10 218.36978424796592 205.37779498693212 57.12644142605109
3939 2.5GY 8.0 2 207.21654032264564 202.5470028222748 180.30600721156577
3940 2.5GY 8.0 4 206.4455930951024 204.7557122567528 155.13534045572217
3941 2.5GY 8.0 6 206.01660528470734 206.58296923239809 127.85364016948941
3942 2.5GY 8.0 8 205.27374593005035 208.13061189283476 99.43219879630767
3943 2.5GY 8.0 10 204.32290278552014 209.53858845126538 62.56348754995991
3950 5GY 8.0 2 203.89790843730643 203.3726691053248 182.34138110846834
3951 5GY 8.0 4 201.05997002006276 206.11357299093478 158.31496311837356
3952 5GY 8.0 6 197.3611944203181 208.7613204552073 133.22276615825234
3953 5GY 8.0 8 193.38643029069524 211.10705545628082 107.52446420063977
3954 5GY 8.0 10 189.28944114322024 213.27115078089375 75.99874246347103
3955 5GY 8.0 12 185.37059511322113 215.1406088114982 24.893830713629352
3961 7.5GY 8.0 2 197.30143954033184 204.84803300797194 187.31893227624644
3962 7.5GY 8.0 4 188.75360841319832 208.8317791361353 167.18352749824373
3963 7.5GY 8.0 6 180.55943975853748 212.3147432190357 146.39096600212267
3964 7.5GY 8.0 8 172.63858954518844 215.35140082515989 124.95276238004901
3965 7.5GY 8.0 10 163.442773356259 218.34942836526247 101.27588179855164
3966 7.5GY 8.0 12 153.68019642836867 221.15135305062884 72.24171185225265
3967 7.5GY 8.0 14 143.5044775341832 223.68625676017146 26.094209683646387
3975 10GY 8.0 2 192.17882686029355 205.84774985711582 191.94569091544443
3976 10GY 8.0 4 180.16783441687463 210.33320927856278 175.66079064715575
3977 10GY 8.0 6 166.9700497470816 214.58078633218003 158.9840568183675
3978 10GY 8.0 8 153.91030707240537 218.17667964701351 143.77676898193434
3979 10GY 8.0 10 137.93234509307408 221.91768144435235 125.99267271110617
3980 10GY 8.0 12 120.48484501741436 225.29301250801595 107.19633750840703
3981 10GY 8.0 14 99.61778518343205 228.41737436544287 87.61220267445195
3982 10GY 8.0 16 71.25983549007648 231.40501032620537 64.35445807814729
3983 10GY 8.0 18 11.611913032760272 234.17260252251296 27.8427936283165
3991 2.5G 8.0 2 187.93876396972786 206.49599099753712 197.1283848968864
3992 2.5G 8.0 4 171.66251581404353 211.48139470818728 185.92261264191072
3993 2.5G 8.0 6 152.2194341945171 216.46407077696392 174.00022014445784
3994 2.5G 8.0 8 133.285727739393 220.44801535453612 163.73343074329517
3995 2.5G 8.0 10 109.56282850664432 224.38763721753963 152.86598825300078
3996 2.5G 8.0 12 74.90932217265265 228.315357742141 141.89067936803727
4007 5G 8.0 2 185.57636430479243 206.73455419043086 201.04664890988985
4008 5G 8.0 4 166.504455887906 211.95685890599367 193.56309515252192
4009 5G 8.0 6 143.02120427186065 217.17365956772224 186.01015394293032
4010 5G 8.0 8 117.85508620880046 221.50952985529332 179.5897362136377
4011 5G 8.0 10 83.94505996169804 225.59190604755346 173.82165134905787
4023 7.5G 8.0 2 184.26518139966853 206.80020086062223 203.80873230915074
4024 7.5G 8.0 4 163.55033369614716 212.1518460497834 198.37968636521924
4025 7.5G 8.0 6 138.52590973183234 217.32895253910638 193.18876891815455
4026 7.5G 8.0 8 111.03074768622845 221.61813427525502 189.15655387314922
4027 7.5G 8.0 10 70.09426607649861 225.81617496271107 185.02706214911606
4038 10G 8.0 2 183.37997377672048 206.75994978848695 206.47013491503907
4039 10G 8.0 4 161.06879790158138 212.21759883815403 203.22153613552933
4040 10G 8.0 6 134.84263846916616 217.2971996407058 200.3273466474938
4041 10G 8.0 8 104.29654580734666 221.66670077734514 197.969734369197
4042 10G 8.0 10 55.858608011623524 225.8069932802979 195.8302434985214
4052 2.5BG 8.0 2 182.83242706836353 206.69697733030225 208.46053847564667
4053 2.5BG 8.0 4 159.14400611766214 212.21919126753988 207.30877650774633
4054 2.5BG 8.0 6 132.52325511800336 217.1056698569614 206.37175786693516
4055 2.5BG 8.0 8 98.23029891208178 221.6162823911684 205.95109372142653
4056 2.5BG 8.0 10 35.70547375053205 225.7987030863237 205.8544499112471
4065 5BG 8.0 2 182.67360177984236 206.42432832665241 211.49377255428365
4066 5BG 8.0 4 158.12498471234738 211.8843697499917 212.75049280244787
4067 5BG 8.0 6 129.60301721028642 216.77122584218597 214.4874634037367
4068 5BG 8.0 8 89.83903330764292 221.4395911412594 216.6454696528535
4078 7.5BG 8.0 2 183.0475201064457 205.97997465147603 214.80683840151488
4079 7.5BG 8.0 4 158.08949249911961 211.30338184709046 218.43527831666367
4080 7.5BG 8.0 6 126.26157352092949 216.36231638842114 223.397316870588
4081 7.5BG 8.0 8 84.62935776889404 220.80110769684015 227.61909368977624
4090 10BG 8.0 2 184.16784358744724 205.4656917949284 216.91977079157093
4091 10BG 8.0 4 157.8359141091779 210.79630533610333 223.6438117954351
4092 10BG 8.0 6 126.43782054198293 215.5700754558698 230.5048500978879
4093 10BG 8.0 8 82.28364357695479 219.95440882613778 237.319984840621
4101 2.5B 8.0 2 186.20412272991143 204.75013707476867 218.62168294330664
4102 2.5B 8.0 4 159.22320404249547 210.0144450242253 228.1228877939917
4103 2.5B 8.0 6 128.4511298245828 214.46911768364367 237.55753353738402
4104 2.5B 8.0 8 84.48672191974886 218.60016676873235 247.40056759606014
4111 5B 8.0 2 189.19892848626566 203.78597062677102 220.12861019047537
4112 5B 8.0 4 164.17639779112181 208.45542954579003 232.5394902887807
4113 5B 8.0 6 135.92942380178948 212.37044808627203 245.14652362398255
4120 7.5B 8.0 2 191.99319061818682 202.92620278609073 220.9887787412783
4121 7.5B 8.0 4 169.3998388951898 207.01115024745317 234.89345511501205
4122 7.5B 8.0 6 143.81067383231974 210.47201235320784 249.38157967616394
4128 10B 8.0 2 194.41153418194364 202.17866294456968 221.62147378906838
4129 10B 8.0 4 176.5666253784922 205.0410779090265 237.1598847350576
4130 10B 8.0 6 155.44060339798617 207.80753518126215 252.68963768212475
4135 2.5PB 8.0 2 197.84015639499785 201.15001797540341 222.02286276931866
4136 2.5PB 8.0 4 184.05729611760387 203.00171207079933 238.3269825443265
4142 5PB 8.0 2 200.24243427619174 200.43515532640475 222.1002289998162
4143 5PB 8.0 4 190.41403290146408 201.26404324190008 238.5488849007203
4149 7.5PB 8.0 2 203.76108707796237 199.42527866817548 221.66598897641796
4150 7.5PB 8.0 4 198.58018719930408 198.98146158391467 238.107270761619
4156 10PB 8.0 2 206.3128540572401 198.717863500809 220.9677894314669
4157 10PB 8.0 4 204.96681088156706 197.23501076070735 236.55984636224235
4158 10PB 8.0 6 203.8690367950458 195.24759002314966 253.78947873638307
4164 2.5P 8.0 2 208.2630672578539 198.20655343156744 220.0846366753478
